Cluster,Gene,Score,Adjusted p-value
0,ZNF385A,-2.2729366,0.047610646422495136
0,SLC22A4,-2.272977,0.047610646422495136
0,PAPPA2,-2.272977,0.047610646422495136
0,SMUG1,-2.2731528,0.0476001114426086
0,AASS,-2.274287,0.0474644225296412
0,ATF7IP2,-2.2751648,0.04736088289370167
0,C3orf52,-2.2751648,0.04736088289370167
0,AJM1,-2.275435,0.047338258260179615
0,CHKA,-2.2761507,0.04725501163838238
0,PCDHGA3,-2.2773526,0.04711182712251382
0,POLL,-2.2774875,0.04710056297598478
0,DUS4L,-2.2783248,0.047002694206742156
0,STXBP6,-2.27954,0.046858505973364176
0,SLC25A42,-2.280499,0.046746159844765565
0,KTI12,-2.280607,0.04673827985499298
0,APOO,-2.2814171,0.04664436299898298
0,EGFL7,-2.2815928,0.04662823266514396
0,VPS16,-2.2844827,0.046281018857607305
0,DBP,-2.286184,0.046079811114105425
0,ZNF221,-2.2870214,0.045983766513000006
0,OSBPL1A,-2.2882369,0.04584227225003126
0,GEN1,-2.2882369,0.04584227225003126
0,BTBD19,-2.2882907,0.04584227225003126
0,MBTD1,-2.2882907,0.04584227225003126
0,CCNE1,-2.2926662,0.04533162717112204
0,SYNCRIP,-2.2947593,0.04508740724841374
0,ARHGEF3,-2.2948537,0.04508135663806997
0,RNF166,-2.2959342,0.04495826955501857
0,KANSL1L,-2.2964878,0.04489781823461
0,HJURP,-2.298743,0.044636514069078474
0,TAF1B,-2.29904,0.04460664658441874
0,SHCBP1,-2.3007686,0.04440856507054549
0,PEX16,-2.3010387,0.04438199444815305
0,CDKN2AIP,-2.3034425,0.044105957084904654
0,ARMCX4,-2.3044147,0.04399774177611828
0,GIN1,-2.3044417,0.04399774177611828
0,TRERF1,-2.304901,0.043951312105507206
0,NATD1,-2.3066158,0.043757308664743054
0,TIMELESS,-2.306697,0.043752963499716774
0,METTL18,-2.308763,0.04351921777136204
0,DDX28,-2.308763,0.04351921777136204
0,U2AF1L4,-2.309276,0.04347010484404394
0,EFHD1,-2.310559,0.04332754486195199
0,C1orf53,-2.3112342,0.04325503734803078
0,NUSAP1,-2.311869,0.04318727398255258
0,UTP14A,-2.3120039,0.043176786726944257
0,NUAK2,-2.312355,0.04314156997256255
0,NAPRT,-2.3130572,0.043066242684493924
0,CHST10,-2.3131113,0.04306503751556619
0,EIF2B2,-2.3131113,0.04306503751556619
