Cluster,Gene,Score,Adjusted p-value
0,LDB1,4.27722,7.21689629119871e-05
0,HMGXB4,4.2771006,7.219246024800732e-05
0,ATXN1L,4.276967,7.222044294889834e-05
0,BLZF1,4.2765346,7.234550680641133e-05
0,COPS8,4.27486,7.287597855704376e-05
0,PAIP2,4.274777,7.288765889129518e-05
0,MFN2,4.2738156,7.318737039932252e-05
0,RAB5A,4.273374,7.331705274588932e-05
0,NISCH,4.2703056,7.431740743164954e-05
0,MAK16,4.2702456,7.43216394833826e-05
0,COQ9,4.269997,7.438875887094725e-05
0,PHB,4.2699285,7.439606925256e-05
0,TOM1L2,4.268861,7.473710896895182e-05
0,CEP63,4.26726,7.525939402293317e-05
0,TXNDC9,4.266064,7.564783278701969e-05
0,UBXN2A,4.2658296,7.571141044347899e-05
0,XYLT2,4.2648635,7.60237069265947e-05
0,ATP5IF1,4.2647986,7.602960599502465e-05
0,ZSCAN21,4.264265,7.619545954635183e-05
0,BTBD10,4.2634234,7.646711508520688e-05
0,CBLL1,4.2632713,7.650298499707324e-05
0,AK9,4.26231,7.681679998548656e-05
0,FKBP9,4.2575994,7.84199447594692e-05
0,CLTC,4.256859,7.86635220986965e-05
0,FBXW7,4.256219,7.887212498497364e-05
0,PDS5A,4.255998,7.893340652690227e-05
0,JKAMP,4.2552257,7.918989630508827e-05
0,SLC23A2,4.254839,7.931009558769322e-05
0,ZSWIM6,4.25471,7.933907564426347e-05
0,ELK4,4.254434,7.942029895555333e-05
0,USP39,4.2526402,8.004266275760161e-05
0,POLR3GL,4.2524376,8.009823038051046e-05
0,SAR1B,4.2523274,8.012090311424204e-05
0,WWP1,4.2522535,8.013041151520015e-05
0,RAB35,4.2513933,8.042198300899279e-05
0,TM9SF4,4.2475567,8.179405638447318e-05
0,PKNOX1,4.244433,8.292430092029711e-05
0,AP4E1,4.243867,8.311633643045585e-05
0,SND1,4.242183,8.372496239428521e-05
0,KMT5B,4.2403755,8.438450514996423e-05
0,ZDHHC18,4.239759,8.459881613113971e-05
0,KCTD17,4.2392254,8.478236801869076e-05
0,PREB,4.2375875,8.538507795669494e-05
0,ZBTB17,4.236939,8.561407382701764e-05
0,USF2,4.23675,8.566803405209436e-05
0,SUSD3,4.2359543,8.595405525586428e-05
0,GTF2A1,4.2354255,8.613863544603532e-05
0,CRNKL1,4.2351723,8.621762261462268e-05
0,FBXO45,4.2340913,8.661523732349992e-05
0,RNF141,4.233438,8.683096340919185e-05
0,GSK3A,4.233065,8.695681313922071e-05
0,NHSL1,4.2327895,8.704542530021953e-05
0,EPC2,4.2325363,8.712521126086745e-05
0,ATF1,4.231989,8.731933148859179e-05
0,OSER1,4.2314873,8.749596233711444e-05
