Cluster,Gene,Score,Adjusted p-value
15,TLR2,36.96664,3.558474831708533e-296
16,CXCL16,81.67013,0.0
16,CTSH,79.27787,0.0
16,CD68,78.93982,0.0
16,CYP27A1,78.00534,0.0
16,CSTB,77.76767,0.0
16,TFRC,76.37137,0.0
16,SAMHD1,76.31785,0.0
16,FBP1,75.31296,0.0
16,LYZ,73.59143,0.0
16,CD74,73.34388,0.0
16,COLEC12,72.56973,0.0
16,IFI30,72.4083,0.0
16,IL1A,72.35961,0.0
16,ARRDC4,71.98826,0.0
16,LTA4H,70.87376,0.0
16,PLPP3,70.66399,0.0
16,SLC7A7,70.259346,0.0
16,CES1,69.776054,0.0
16,ENG,69.20621,0.0
16,CTSA,68.99466,0.0
17,CD68,24.810165,1.2592483773766715e-131
17,CTSH,24.368511,3.336430404165187e-127
17,CSTB,24.110443,1.1708375845438527e-124
17,FBP1,24.074837,2.073764264101146e-124
17,TUBA1B,23.816467,6.828366436430055e-122
17,CCL18,23.816267,6.828366436430055e-122
17,CEP55,23.755917,2.465516779258475e-121
17,C1QC,23.708673,6.632709690391294e-121
17,MKI67,23.541843,3.0572418542406096e-119
17,CD52,23.470747,1.4678132670889177e-118
17,COLEC12,23.348738,2.333339578108935e-117
17,IDH2,22.837994,2.898499720085257e-112
17,CTSZ,22.649857,1.9468468839662388e-110
17,SAMHD1,22.521723,3.2843792331438534e-109
17,HMMR,22.205452,3.6672148806820483e-106
17,BHLHE41,22.155657,1.0398146566814452e-105
17,CXCL3,22.088503,4.3362673735935106e-105
17,CXCL16,21.701738,1.9845112654474668e-101
17,CDK1,21.651123,5.645198269146092e-101
17,CTSB,21.563845,3.549490564692457e-100
18,GSN,12.37178,6.717361044997198e-31
18,TMSB10,11.219662,2.952038280036705e-25
18,CTSZ,10.303077,4.113236721488671e-21
18,LPL,9.69483,1.4337423839673394e-18
18,CD74,9.46427,1.0690758798156656e-17
18,CD86,9.403977,1.5833311379045538e-17
18,CXCL16,9.367025,1.9271603099638394e-17
18,SAMHD1,9.334401,2.2955979213159562e-17
18,ZNF385A,9.257952,4.0503468684926787e-17
18,FBP1,9.250236,4.0503468684926787e-17
18,S100A10,9.113558,1.3105150014572818e-16
18,ANXA2,9.084882,1.5205302278383728e-16
18,SPARC,9.079257,1.5205302278383728e-16
18,EVL,8.995247,3.044266106436706e-16
18,CRABP2,8.83811,1.1735345486955212e-15
18,CD40,8.643339,6.1697627766569895e-15
18,ENG,8.635319,6.229081912690828e-15
18,C1QA,8.507787,1.7809188202246474e-14
18,CCL22,8.404886,4.0758262133865415e-14
18,SPP1,8.385201,4.5782496868030885e-14
19,ITGB3,17.333187,4.778545985742859e-63
19,ITGA2B,16.452295,5.886788505584e-57
19,THBS1,16.440771,5.886788505584e-57
19,CAVIN2,16.411236,7.184745242933965e-57
19,RAB27B,16.340034,1.8524820573809715e-56
19,LTBP1,16.259434,5.771097348390804e-56
19,NRGN,16.0609,1.2387380015788388e-54
19,PRKAR2B,15.764644,1.2313632989565045e-52
19,PPBP,15.614362,1.1677714538398384e-51
19,PF4,15.484238,8.015530855376295e-51
19,C2orf88,15.477589,8.080291068021574e-51
19,RUFY1,15.249704,2.4919934126541436e-49
19,PTGS1,15.099428,2.27199310886338e-48
19,CMIP,14.810499,1.6184131498806924e-46
19,MMRN1,14.524491,1.0218619553255241e-44
19,ABCC4,14.320656,1.7293016265066415e-43
19,MAPRE2,14.30078,2.1735471048277874e-43
19,GP1BB,14.254621,3.9930398308676016e-43
19,PLEK,14.246026,4.290181026065758e-43
19,RGS18,14.137866,1.9107774299507352e-42
20,HBB,11.181354,3.0327566344413968e-25
20,PRKAR2B,10.78646,1.4424283088728744e-23
20,LBH,10.542444,1.5577015282798915e-22
20,HBD,10.316055,1.3476166921963226e-21
20,ANK1,10.23788,2.6951073157176512e-21
20,REXO2,9.983729,3.2473045328114456e-20
20,FADS2,9.861309,1.0067638122248265e-19
20,GATA1,9.755195,2.640945865100114e-19
20,EIF1AY,9.552019,1.6427842827244936e-18
20,LEPR,9.492447,2.7204297167515766e-18
20,MICALL2,9.378167,7.140218573643612e-18
20,YWHAE,9.320881,1.0980380204070737e-17
20,CENPH,9.314375,1.109085269803439e-17
20,CD36,9.262631,1.7174031721982948e-17
20,MPST,9.251808,1.8141704875946167e-17
20,EEF2,9.166327,3.6872932105133915e-17
20,ALAS2,8.999512,1.6398504446300804e-16
20,NME4,8.8754635,4.1975916932518737e-16
20,SLC2A1,8.861,4.625464733855209e-16
20,PGRMC2,8.814129,6.815738917472766e-16
21,CALD1,39.059303,0.0
21,SERPINE1,38.231678,0.0
21,TPM1,37.10618,1.3463091690031745e-297
21,SPARC,36.707115,2.542060482615374e-291
21,FN1,36.569336,3.1786543104849713e-289
21,DKK3,35.924107,3.8710092621631e-279
21,FSTL1,35.756977,1.3314676902568588e-276
21,MMP2,35.62314,1.3882130127296604e-274
21,HTRA1,35.520622,4.745583040703494e-273
21,PRSS23,35.370163,8.881731155331247e-271
21,PXDN,35.171734,8.152654509034572e-268
21,IGFBP7,34.739044,2.8215731399769263e-261
21,COL5A1,34.619846,1.531430727332855e-259
21,CTTN,34.504494,7.7619722308408965e-258
21,MMP1,34.277542,1.8039448954960898e-254
21,EFEMP1,34.122307,3.459892348555313e-252
21,TXNDC5,34.089848,9.926086210713062e-252
21,COL4A2,33.985783,3.267316456708554e-250
21,MAP1B,33.941925,1.3818315663409825e-249
21,RCN1,33.85797,2.276901595662855e-248
22,ITGAX,25.85218,1.039497301801181e-143
22,MT-ND4,25.107866,1.2298109071338711e-135
22,MT-ND3,24.295374,4.9588187022307466e-127
22,MT-ATP6,23.216673,5.079374611729538e-116
22,APOE,22.3254,2.9126979115636366e-107
