Cluster,Gene,Score,Adjusted p-value
0,FAM177A1,-5.3182583,3.677090140878103e-07
0,USP4,-5.318466,3.6736047873520386e-07
0,SQOR,-5.319402,3.655467124140477e-07
0,TANC1,-5.3204165,3.6358566573259127e-07
0,ZMYM6,-5.3210926,3.6230749183327954e-07
0,MPHOSPH6,-5.3223925,3.5979691807481463e-07
0,ATF6B,-5.3226004,3.594556504591988e-07
0,ASXL2,-5.3229904,3.5875541650304383e-07
0,POP5,-5.323537,3.577494009509583e-07
0,B3GALT2,-5.3253827,3.542036976925985e-07
0,DDAH1,-5.326813,3.514958644656626e-07
0,UBE2Z,-5.327918,3.4943266683361966e-07
0,BORCS7,-5.327957,3.494258500143204e-07
0,NFKB1,-5.328412,3.4861975442475983e-07
0,PKIA,-5.3286333,3.4826384457165215e-07
0,TRAPPC5,-5.328945,3.4773402860925667e-07
0,GMEB2,-5.3304534,3.449258285270185e-07
0,IFT27,-5.3312073,3.435635257708678e-07
0,UNC119B,-5.3315063,3.4306519746091394e-07
0,SAR1A,-5.3317013,3.42763883455301e-07
0,RTL8A,-5.3318057,3.426345484448822e-07
0,PITPNM2,-5.33269,3.410366660314528e-07
0,SFXN3,-5.33529,3.3625095851609436e-07
0,TTC1,-5.336902,3.333412912050785e-07
0,SCPEP1,-5.337227,3.328096013930399e-07
0,SPATA5,-5.337253,3.328096013930399e-07
0,PSMB4,-5.337266,3.328096013930399e-07
0,CCDC91,-5.338163,3.312907320387385e-07
0,TMEM260,-5.338982,3.2986227927061244e-07
0,FTSJ3,-5.3392944,3.2935960171146396e-07
0,HELQ,-5.3405685,3.2711705621096223e-07
0,PDE12,-5.3410625,3.262906118755277e-07
0,SIRT2,-5.3416996,3.252094707152593e-07
0,EMB,-5.3418164,3.250632731874495e-07
0,ECT2,-5.3425317,3.2384663395607557e-07
0,ZMAT5,-5.34326,3.226112505361593e-07
0,ZFYVE9,-5.344924,3.1972397391950235e-07
0,CDKN1B,-5.346198,3.175449099115635e-07
0,NDUFAF4,-5.346757,3.16628189860391e-07
0,IFT81,-5.347706,3.150346264883085e-07
0,EXOSC8,-5.3491883,3.125270973690272e-07
0,ISCA1,-5.3509436,3.095714210519332e-07
0,TRIM5,-5.3518925,3.080122213255394e-07
0,ADH5,-5.3526077,3.068573603679147e-07
0,PYROXD1,-5.3529196,3.06388652264821e-07
0,ZCCHC24,-5.3529325,3.06388652264821e-07
0,TEX10,-5.3556757,3.0187274357094355e-07
0,FBL,-5.355936,3.0149812185731885e-07
0,EIF2A,-5.356196,3.01123956911658e-07
0,LCORL,-5.3562217,3.01123956911658e-07
0,ERC1,-5.356755,3.003121874423826e-07
0,ASF1A,-5.35734,2.9940057406734284e-07
0,ATF1,-5.358211,2.980195789938783e-07
0,CACNB3,-5.358224,2.980195789938783e-07
0,SCRIB,-5.358328,2.9794390294926723e-07
0,ZNF510,-5.359823,2.955467919901283e-07
0,STOML2,-5.360187,2.950099133114077e-07
0,CLIC1,-5.3615003,2.9293071386175254e-07
0,CHMP1A,-5.361708,2.926511420817496e-07
0,C18orf32,-5.3621507,2.919932053979448e-07
0,SLC6A8,-5.3624363,2.91588523762576e-07
0,TIMM13,-5.3640747,2.8901184303331273e-07
0,INTS4,-5.366779,2.8476986159575364e-07
0,TCAF1,-5.367156,2.842314565374766e-07
0,DMXL1,-5.369184,2.8110917256239665e-07
0,TYW3,-5.369236,2.8108356061010134e-07
0,DENR,-5.369821,2.802284930182674e-07
0,NOG,-5.3705363,2.7917458896540146e-07
0,TCF7,-5.3719144,2.771035184737624e-07
0,SSR4,-5.3721614,2.767786974902184e-07
0,ERICH1,-5.372278,2.766537106185726e-07
0,PYGO1,-5.3723307,2.766285260153372e-07
0,TMPO,-5.3739166,2.7425897703090507e-07
0,MEDAG,-5.3749046,2.7281312380632583e-07
0,ORC2,-5.3756847,2.716881736276714e-07
0,ARL16,-5.3757496,2.7164383259236973e-07
0,UACA,-5.377674,2.6881060312038186e-07
0,EMC4,-5.378363,2.678369569779128e-07
0,CETN3,-5.379052,2.669195070037482e-07
0,PIGM,-5.3792863,2.6662553428760157e-07
0,NUFIP1,-5.3793383,2.6660127238113674e-07
0,NGRN,-5.3796763,2.661538470849779e-07
0,UBTF,-5.381171,2.64004609124822e-07
0,IPO11,-5.3831086,2.612296147413227e-07
0,POPDC3,-5.3833947,2.608663051985425e-07
0,MEX3D,-5.3844085,2.5945132183268155e-07
0,PHF21A,-5.3859167,2.5733587534155737e-07
0,ATG16L1,-5.385995,2.57275240992645e-07
0,COPRS,-5.387048,2.558236104566012e-07
0,C2CD5,-5.388049,2.5445350579762145e-07
0,FNBP1L,-5.3887773,2.5347523305341716e-07
0,IDUA,-5.389557,2.5242754833338136e-07
0,NAP1L5,-5.3915334,2.4971617209747674e-07
0,CDK17,-5.3927035,2.481441374239035e-07
0,GNL3L,-5.3941336,2.4622490655406437e-07
0,CDIP1,-5.3945627,2.4568606894007327e-07
0,OTUD6B,-5.394654,2.45610321641505e-07
0,NOC3L,-5.395096,2.4505505006516356e-07
0,ZNF518B,-5.3952,2.449617663962318e-07
0,ATP6V0D1,-5.3985147,2.405265428492482e-07
0,NOB1,-5.399724,2.389585725529909e-07
0,PANK2,-5.401037,2.3726287282785513e-07
0,BLMH,-5.402025,2.3600619351343205e-07
0,STK4,-5.4021683,2.3586493010915127e-07
0,ZBTB33,-5.402571,2.3538219000856013e-07
0,SIRT1,-5.4035335,2.3416911488358742e-07
0,STAG2,-5.4043527,2.3314802455241167e-07
0,SWI5,-5.4049506,2.324176652888568e-07
0,B3GLCT,-5.4052887,2.3202590450380208e-07
0,TSC2,-5.405822,2.3138286732728455e-07
0,CPPED1,-5.407239,2.2960589574511153e-07
0,PHTF1,-5.407395,2.2945171886117762e-07
0,STK25,-5.408097,2.2859981837359253e-07
0,ZNF69,-5.4082007,2.28512634020446e-07
0,GATAD1,-5.409293,2.271688883787979e-07
0,ATP6V1E1,-5.410437,2.2576721621748537e-07
0,SCAF1,-5.4116464,2.2429246216909694e-07
0,SLC25A15,-5.4126863,2.2303753430726553e-07
0,PRKAB2,-5.4130244,2.2266110731919595e-07
0,SERINC5,-5.4141297,2.21334601666033e-07
0,DHFR,-5.4146104,2.2078443718839325e-07
0,DMAC1,-5.4147797,2.2061999434925607e-07
0,LIMD2,-5.4151955,2.20151528260704e-07
0,PKN1,-5.416236,2.1891903632278107e-07
0,C12orf4,-5.4162617,2.1891903632278107e-07
0,RNF10,-5.417042,2.1802175768580955e-07
0,ATG7,-5.4173536,2.1768519941637698e-07
0,GRAMD1B,-5.418251,2.16639263043014e-07
0,MBD4,-5.419408,2.1528487298430302e-07
0,MAD2L1BP,-5.419538,2.1517136153736448e-07
0,SASH1,-5.4200583,2.1458923663232812e-07
0,PAK1,-5.4212284,2.1323174424867226e-07
0,SPAG7,-5.4212933,2.1319681904834367e-07
0,HPS6,-5.4239845,2.1005193105579562e-07
0,CHEK1,-5.4249206,2.0899588029312445e-07
0,TANGO2,-5.4251285,2.0879438188282376e-07
0,BAP1,-5.425831,2.080168602826655e-07
0,EPC2,-5.4259734,2.078919437100999e-07
0,TTC7B,-5.428821,2.046439015312937e-07
0,PHF11,-5.429978,2.0336217745506715e-07
0,XPC,-5.4303813,2.029440412467101e-07
0,NPM3,-5.4311223,2.0214342930492713e-07
0,LXN,-5.432032,2.0115521498768082e-07
0,SESN1,-5.4326825,2.0046368802633372e-07
0,PERP,-5.4329553,2.0019720068889024e-07
0,DENND10,-5.4335012,1.9962524788955115e-07
0,COP1,-5.435374,1.9758002394361165e-07
0,MICA,-5.4360237,1.9690040381242964e-07
0,MYO1C,-5.4365177,1.9639486072284103e-07
0,GDAP2,-5.436648,1.962910423672306e-07
0,CCDC130,-5.43709,1.9584415280783193e-07
0,KAT6A,-5.4373627,1.955836328568315e-07
0,TGM2,-5.4377656,1.9518101995495815e-07
0,CLIC3,-5.437792,1.9518101995495815e-07
0,CLNS1A,-5.438533,1.9442075989148359e-07
0,TIMM8B,-5.440028,1.9283485469045593e-07
0,TIGAR,-5.440483,1.9238155974869684e-07
0,RAB5C,-5.4434214,1.892716218955483e-07
0,RTCA,-5.4455924,1.8701472414660435e-07
0,ZMYM3,-5.4468145,1.8577218261156147e-07
0,LACTB2,-5.450377,1.8212560234128115e-07
0,TPBG,-5.450702,1.8182957998429018e-07
