Cluster,Gene,Score,Adjusted p-value
0,CMC2,7.2646003,3.966581474173467e-11
0,PBK,7.2623363,4.009972629278607e-11
0,HNRNPDL,7.2209563,5.409331805027336e-11
0,SLC18A2,7.204983,6.012956585918829e-11
0,CBFB,7.202719,6.078744343422446e-11
0,YWHAQ,7.1887584,6.695469332882227e-11
0,HNRNPA2B1,7.143102,9.239097355727777e-11
0,C5orf22,7.13782,9.547457203434398e-11
0,OIP5,7.1350527,9.687383824153615e-11
0,TFDP1,7.1287637,1.0084351469127776e-10
0,CDCA2,7.1171927,1.0907633687717e-10
0,NUF2,7.1033573,1.186225079132766e-10
0,SGO2,7.0732975,1.450418612280563e-10
0,CENPP,7.0320435,1.9205399993785313e-10
0,RPA3,6.9930534,2.4987615828101335e-10
0,NCAPD3,6.9889026,2.560600609400431e-10
0,PLP2,6.985507,2.609927724355336e-10
0,NUDT1,6.9761996,2.7605405206481444e-10
0,CENPW,6.922368,3.9433548314342946e-10
0,KIF20B,6.9120545,4.1590804079833643e-10
0,CPA3,6.90237,4.431407034489125e-10
0,MCM8,6.8116865,8.200550943135524e-10
0,IQGAP2,6.808291,8.357010011140967e-10
0,ARHGDIB,6.805524,8.479423060182997e-10
0,NCAPD2,6.804643,8.491757995230953e-10
0,MND1,6.784645,9.577055025093961e-10
0,KNL1,6.7493024,1.2006506800818083e-09
0,PRG2,6.745026,1.2255585439994153e-09
0,SMC2,6.743391,1.233952114407354e-09
0,SNRNP25,6.7164755,1.465235076503018e-09
0,SET,6.667675,2.025874240223129e-09
0,CENPN,6.6398787,2.428393404313898e-09
0,HMGN1,6.625289,2.6579643701861165e-09
0,SRSF3,6.598625,3.169211848770118e-09
0,HNRNPUL1,6.55473,4.186047998267636e-09
0,MPHOSPH9,6.553975,4.1898109265821015e-09
0,ESPL1,6.544039,4.459516759961498e-09
0,PLK1,6.4985085,5.9481762424155864e-09
0,KIF15,6.470838,7.082801612594265e-09
0,RFWD3,6.4039264,1.0787531349754685e-08
0,LCP2,6.402417,1.0809296705206597e-08
0,CIT,6.359528,1.4137207747044013e-08
0,SKA3,6.358396,1.4158960112483506e-08
0,HNRNPD,6.357641,1.4158960112483506e-08
0,CHCHD2,6.3352537,1.6237926373584486e-08
0,DUSP4,6.3225503,1.7498038502474775e-08
0,CDC25B,6.3214183,1.7560457508425587e-08
0,NUP210,6.316513,1.805882703037826e-08
0,CCNB2,6.298905,2.0083665044561628e-08
0,CENPK,6.2845664,2.1865019950377558e-08
0,KIF4A,6.2833085,2.196168921336146e-08
0,DUT,6.263185,2.4901657826623824e-08
0,PCBP1,6.262053,2.4991598001792676e-08
0,AHR,6.2492237,2.693637816812359e-08
0,EZH2,6.2342567,2.9218387162309183e-08
0,CEP57,6.2326217,2.942002318143777e-08
0,ITGA2B,6.2132525,3.2935756850630964e-08
0,DCPS,6.2113657,3.32167368420333e-08
0,NDUFA12,6.2059574,3.4259379118036524e-08
0,SOCS2,6.1926255,3.677328636419435e-08
0,NCAPH,6.182438,3.909271504039206e-08
0,CD69,6.161056,4.388560422644294e-08
0,BHLHE40,6.146089,4.755245337928809e-08
0,CKAP5,6.14219,4.841315573161395e-08
