Cluster,Gene,Score,Adjusted p-value
0,MYBL1,5.096993,4.1324125042194134e-05
0,SIGIRR,5.077158,4.557640798727063e-05
0,CELF2,5.034034,5.675912656581594e-05
0,NFATC2,5.0239677,5.904621868938017e-05
0,CCDC88C,4.9950194,6.775543033522135e-05
0,RSRP1,4.9459987,8.508030254270063e-05
0,HCLS1,4.9446883,8.512584828640332e-05
0,PRSS23,4.9355154,8.760387113499072e-05
0,PRKCH,4.9288445,8.9683252924095e-05
0,ARHGAP9,4.927415,8.9683252924095e-05
0,C1orf21,4.923007,9.118507563783371e-05
0,PIK3CD,4.902279,0.00010076063250719154
0,PTPRC,4.896382,0.0001032230905964859
0,SIPA1,4.8748794,0.0001137963243229076
0,SLC38A1,4.8553424,0.00012488929039786183
0,KLRC4,4.848731,0.00012838614764759104
0,RAC2,4.8400345,0.00013337171315763453
0,ANKRD44,4.836878,0.00013474103287051216
0,ATP2B4,4.79834,0.00016252067149547168
0,PXN,4.7912517,0.00016742911740366784
0,IRF1,4.7842827,0.00017238057371268023
0,PDE4D,4.763614,0.00018585934502759772
0,PRR5L,4.7604575,0.00018777545263321942
0,RIPOR2,4.739372,0.00020619424630118858
0,LENG8,4.7361555,0.000208383696909093
0,RBL2,4.7347856,0.0002085157703331353
0,SLC44A2,4.7044077,0.00023853606558033223
0,CFLAR,4.699464,0.00024312377232828058
0,ITGB7,4.6689672,0.00027785461093588203
0,PPP2R5C,4.6656914,0.00028089293881163166
0,IL10RA,4.6578884,0.00028883199599516864
0,ZFP36L2,4.6469884,0.00030300047402917853
0,CAPN2,4.6382327,0.0003130068765809141
0,ARHGAP25,4.6307273,0.0003229793091130623
0,ESYT2,4.618338,0.0003411989182335401
0,ZC3HAV1,4.5983844,0.00037373565291004237
0,TLE5,4.5706873,0.0004246453315521828
0,DDX6,4.5596085,0.0004455224400036936
0,SKAP1,4.555677,0.00045176539776335407
0,PRKCB,4.5465636,0.00046951928828327334
0,SLFN12L,4.5328045,0.0004988031880964359
0,RASGRP1,4.5279202,0.0005080617630378539
0,RABGAP1L,4.5036182,0.0005644806988552782
0,FAM49B,4.5004616,0.0005702651031819181
0,NFATC3,4.4940286,0.0005850552587536405
0,GBP5,4.492718,0.0005859553352897512
0,RGS3,4.478542,0.0006233694573107534
0,BTG2,4.468178,0.0006513540914499919
0,CASP8,4.444829,0.0007196951845185443
0,CD99,4.4266024,0.0007762203257089825
0,KLRG1,4.4115925,0.0008246453689354473
0,PARP8,4.4039683,0.0008504026975184381
0,ARHGAP30,4.3990245,0.0008661728013416732
0,CSRNP1,4.3798447,0.0009418809423958616
0,CCL4,4.3472037,0.0010793160399939921
0,IFI16,4.3295135,0.0011597251980810176
0,CD96,4.3147416,0.0012347513229934604
0,UBR2,4.2927623,0.0013520412019257654
0,EHD1,4.2717366,0.001467416312695937
0,JUNB,4.2663755,0.0014968435452866204
0,CD300A,4.2481494,0.0016172046687036984
0,HCST,4.238619,0.0016804226471418314
0,ATP8A1,4.23296,0.0017123298122576612
0,ARHGDIB,4.2325435,0.0017123298122576612
0,TAPBP,4.216461,0.0018167349427289402
0,FAM53B,4.2062163,0.0018933727543294307
0,PLAC8,4.205025,0.0018957289417630885
0,METRNL,4.191504,0.001988383091236421
0,FCGR3A,4.18793,0.0020119621979919817
0,PDZD4,4.166249,0.002187162490877029
