Cluster,Gene,Score,Adjusted p-value
0,CXCL8,69.238625,0.0
0,FTH1,62.289143,0.0
0,CD83,58.85701,0.0
0,CD68,58.60078,0.0
0,IL1B,56.074432,0.0
0,CD74,55.75026,0.0
0,LGALS3,55.16782,0.0
0,IFI30,54.742043,0.0
0,GRINA,54.6153,0.0
0,PHACTR1,54.236588,0.0
0,PLPP3,52.7515,0.0
0,SGK1,52.371933,0.0
0,NFKBIA,50.71296,0.0
0,CCRL2,49.132954,0.0
0,IER3,48.721478,0.0
0,PLA2G7,48.191826,0.0
0,CSF1,46.933414,0.0
0,BRI3,46.314335,0.0
0,CXCL16,46.30539,0.0
0,CD44,46.267216,0.0
0,MRC1,45.08492,0.0
0,SQSTM1,44.07392,0.0
0,EGR2,42.671005,0.0
0,CYP27A1,42.58041,0.0
0,AQP9,42.34083,0.0
0,SOD2,42.073303,0.0
0,CSTB,42.052387,0.0
0,JUN,41.791504,0.0
0,CH25H,41.72156,0.0
0,LITAF,41.646732,0.0
0,PPARG,41.296093,0.0
0,IL1RN,41.27966,0.0
0,PLAUR,41.247387,0.0
0,VASP,40.525097,0.0
0,ACP5,40.459377,0.0
0,B2M,40.43103,0.0
0,USF2,40.366737,0.0
0,CCL4L2,40.2954,0.0
0,FTL,39.829754,0.0
0,CCL3,39.79862,0.0
0,DDHD1,39.57727,0.0
0,BCL2A1,39.308704,0.0
0,THBD,39.153057,0.0
0,SDC4,38.684307,0.0
0,TANK,38.60244,0.0
0,ATP6AP1,38.47103,0.0
0,CD14,38.240368,0.0
0,NFKBIZ,38.223835,0.0
0,JAML,37.401886,9.242478095693612e-304
0,PNRC1,37.133614,1.9901658852855966e-299
0,GLUL,37.02935,9.403949020228578e-298
0,FCGRT,36.678017,3.831841278658174e-292
0,KDM6B,36.60421,5.664048544287195e-291
0,SLC15A3,36.575493,1.6006539467985016e-290
0,NAMPT,36.547523,4.3983332082573844e-290
0,CCL4,36.54088,5.539114051480352e-290
0,TNFAIP3,36.29476,4.301663286344321e-286
0,PLAU,35.799225,2.4363226669095987e-278
0,ICAM1,35.745792,1.630617385872729e-277
0,MAP3K8,35.70749,6.339611275028527e-277
0,SDCBP,35.679855,1.681726098158817e-276
0,PPP1R15A,35.43287,1.0907528895167265e-272
0,MCL1,35.199165,4.034148991541883e-269
0,CCL3L1,35.0386,1.1270588763382417e-266
0,OLR1,34.990517,6.0127749681155255e-266
0,PSAP,34.988754,6.32849077207458e-266
0,METTL9,34.62205,2.1645077086938953e-260
0,GPX4,34.57268,1.1840436096627194e-259
0,DAB2,34.108814,9.64766069097925e-253
0,CTSD,33.988506,5.7633223748332286e-251
0,ITGAX,33.86474,3.8168699834609715e-249
0,MAFB,33.82148,1.6363939863749068e-248
0,CD69,33.747807,1.9574694231247943e-247
0,PPP1R15B,33.691486,1.297461705619173e-246
0,RASGEF1B,33.326813,2.6112280942929958e-241
0,CXCR4,32.539288,4.651878039652784e-230
0,TRIM25,32.30769,8.332290485519469e-227
0,CREG1,32.06685,1.9202703765756443e-223
0,EPAS1,31.81917,5.109943629702313e-220
0,GLIPR1,31.720201,1.170432138607953e-218
0,GRN,31.714315,1.399749620413615e-218
0,NFKB2,31.277077,1.2964281603421325e-212
0,NINJ1,31.120605,1.6801918955186542e-210
0,CEBPB,31.026752,3.068102039508339e-209
0,TNFRSF14,30.829811,1.3354290130948326e-206
0,NFKBIE,30.543707,8.699858835019182e-203
0,PHLDA1,30.455833,1.2463609878163003e-201
0,ATP2B1,30.408226,5.2429102187175e-201
0,RNF13,30.38377,1.096029887567602e-200
0,CTSS,30.339415,4.1362990036442064e-200
0,CTSH,30.32689,6.010316185021929e-200
0,CLEC4A,30.280298,2.4541600888301667e-199
0,TIMP2,29.944378,5.978262909739475e-195
0,RNF130,29.939741,6.8263038819204264e-195
0,IL1A,29.874643,4.7633544225770315e-194
0,EVI2B,29.772348,1.0036874904617515e-192
0,FCER1G,29.75177,1.841548961216967e-192
0,P2RX4,29.546942,7.948791378365035e-190
0,ZFYVE16,29.287622,1.6091275671076591e-186
0,BTG2,28.826765,1.0506902581706424e-180
0,CTSC,28.53182,4.919680481304702e-177
0,EMP1,28.215328,3.7354571680873936e-173
0,ATP6V1B2,28.211597,4.127937337427691e-173
0,CLCN7,27.852488,9.634266134385283e-169
0,ELMSAN1,27.701567,6.3081596755060405e-167
0,BCL6,27.680094,1.1381997463227597e-166
0,SAMHD1,27.673103,1.3742938905637486e-166
0,GPNMB,27.640896,3.3359039222821924e-166
0,RESF1,27.528814,7.298756395653919e-165
0,HSD17B4,27.462164,4.54944390742906e-164
0,LAMP1,27.450565,6.2263907483804114e-164
0,SERINC2,27.308525,2.9681991750743167e-162
0,NCF2,27.197191,6.075108183368039e-161
0,REL,27.186115,8.13530638436663e-161
0,CTSB,26.967955,3.0007783677417846e-158
0,SLCO2B1,26.790928,3.4551862930116653e-156
0,RALGDS,26.768312,6.278488380206369e-156
0,RELB,26.726944,1.8754648487185726e-155
0,CD52,26.701504,3.68726879001213e-155
0,ANXA5,26.39083,1.3986497084994182e-151
0,IL1R1,26.342098,4.975644989295917e-151
0,HEBP1,26.287449,2.073238764603691e-150
0,CD300A,26.15886,5.992998020687504e-149
0,MAP7D1,26.07088,5.9577540216463826e-148
0,LSP1,25.850948,1.7828437242550123e-145
0,SCARB1,25.799847,6.602746063214067e-145
0,EML4,25.795267,7.401462821156775e-145
0,CD9,25.790218,8.398121302045068e-145
0,CTSA,25.614634,7.526464500156631e-143
0,PIM3,25.50651,1.179819156284805e-141
0,SH3BP5,25.450214,4.943054615831812e-141
0,TXNIP,25.408371,1.4292666508534451e-140
0,SLC3A2,25.33192,9.856521841172049e-140
0,UPP1,25.118458,2.1024882580024518e-137
0,NFE2L2,25.000786,3.96861514200183e-136
0,BACH1,24.944977,1.59239845783364e-135
0,VEGFB,24.887672,6.58300082324691e-135
0,B3GNT5,24.862532,1.2227600696266193e-134
0,MGAT1,24.75865,1.5989861627774421e-133
0,SLC43A2,24.515451,6.239143820336351e-131
0,ETS2,24.478745,1.5200838270992783e-130
0,VIM,24.456741,2.5977195349029707e-130
0,DUSP1,24.424116,5.716071299512652e-130
0,LY96,24.34339,4.06508899836168e-129
0,RIPK2,24.302814,1.0852187568290017e-128
0,SEMA6B,24.155737,3.815362299003042e-127
0,HEXA,23.980757,2.5507916627783614e-125
0,PPT1,23.89311,2.0731514280007457e-124
0,MYD88,23.764864,4.385654941732899e-123
0,LCP2,23.748413,6.426304235750207e-123
0,ZNF267,23.735765,8.654698079110868e-123
0,SIRPA,23.594345,2.435459864741666e-121
0,RBM47,23.586557,2.9187549848148896e-121
0,VAT1,23.571033,4.198701413352841e-121
0,CTSZ,23.52466,1.2424012865655533e-120
0,CXCL2,23.447878,7.475228080714233e-120
0,PIK3AP1,23.36242,5.447081268573364e-119
0,TNFSF13,23.357931,6.032791856726038e-119
0,CNBP,23.255352,6.485142664693405e-118
0,S100A11,23.244282,8.345014570439055e-118
0,ARRDC4,23.200016,2.323843837659811e-117
0,JUNB,23.179573,3.715518341109566e-117
0,HMOX1,23.139326,9.373985875527408e-117
0,KLF6,23.112864,1.7258099478424015e-116
0,TYROBP,22.983479,3.367607098345439e-115
0,RNASEK,22.952381,6.831788136637068e-115
0,ADAMTSL4,22.93035,1.1244529219298663e-114
0,ZC3H12A,22.910116,1.7846345299251573e-114
0,SPIRE1,22.841082,8.614189563967722e-114
0,APLP2,22.731293,1.042346688245819e-112
0,PDXK,22.710758,1.6591394825221095e-112
0,PRDM1,22.468462,3.923598428508224e-110
0,NPC2,22.392738,2.1298187880859686e-109
0,AMIGO2,21.879398,1.7943707354409394e-104
0,MAFF,21.689344,1.112565606673476e-102
0,TMEM251,21.66105,2.052073728077541e-102
0,PTPRE,21.644497,2.918126724454069e-102
0,TLR2,21.63204,3.8140481116821384e-102
0,MAPK6,21.601519,7.370771575393423e-102
0,ZEB2,21.492483,7.672424137749272e-101
0,STEAP4,21.16713,7.807028894358137e-98
0,VWA5A,21.152735,1.0570035351519195e-97
0,CD300LF,21.102514,3.054494503106076e-97
0,ZC3H12C,21.042194,1.087075828304879e-96
0,CXCL3,21.010283,2.1201596215217433e-96
0,CDKN1A,20.98275,3.7677168962670586e-96
0,CD37,20.969213,4.9970202263408236e-96
0,POR,20.782774,2.412369616956098e-94
0,MPP1,20.70456,1.2134819695021507e-93
0,CFLAR,20.682613,1.9048797758684983e-93
0,ADGRE3,20.636362,4.932476150088787e-93
0,ABHD12,20.58498,1.4198200334570253e-92
0,PIK3R5,20.55225,2.7646952036688274e-92
0,TNFAIP2,20.541666,3.4309297777892985e-92
0,CYBB,20.540302,3.521224535026603e-92
0,HCAR3,20.537329,3.728066468454531e-92
0,ABR,20.445711,2.4376068926602316e-91
0,RNF149,20.333569,2.3824485282873225e-90
0,ASAH1,20.326883,2.724683016390759e-90
0,CCL20,20.30651,4.109043640853577e-90
0,FAM89A,20.238953,1.6119741333163975e-89
0,CDC42EP3,20.135815,1.2866184103825753e-88
0,ACSL3,20.042458,8.34969200208084e-88
0,PLK3,19.960228,4.300012575423407e-87
0,SNX8,19.8702,2.5695950067222873e-86
0,NCOR2,19.848448,3.954572679152464e-86
0,RDH10,19.78086,1.494017888304586e-85
0,CD53,19.691374,8.693834265109149e-85
0,PTGER4,19.688232,9.232587872137717e-85
0,CSF2RB,19.594696,5.695865063746406e-84
0,GPCPD1,19.590418,6.183875138536896e-84
0,CIITA,19.483147,5.028216402579275e-83
0,EHD1,19.455708,8.575069963276432e-83
0,PLEKHB2,19.436796,1.2353236924461721e-82
0,JMJD1C,19.37245,4.288783091502658e-82
0,RHOH,19.371603,4.352138060620644e-82
0,ATP2C1,19.340038,8.016158444115872e-82
0,HSD17B14,19.134846,4.064922142703426e-80
0,PDE4B,19.119787,5.40731335252575e-80
0,PICALM,19.080145,1.151323446656942e-79
0,PPIF,19.05529,1.8327211137435315e-79
0,S100A6,18.978401,7.846838787913556e-79
0,TMEM158,18.95457,1.2304387510187894e-78
0,SNX10,18.863232,6.89577869053266e-78
0,SLC11A2,18.746675,6.1390662471494704e-77
0,TNF,18.714573,1.114622257079857e-76
0,DUSP2,18.702162,1.399951891954806e-76
0,C5AR1,18.570892,1.6017074889841904e-75
0,HS3ST2,18.524897,3.7382995494238796e-75
0,CTSL,18.336262,1.1969534446828208e-73
0,ABL2,18.329634,1.3499710201802826e-73
0,MCOLN1,18.319965,1.6049797275333147e-73
0,GBP2,18.300125,2.2997621311221366e-73
0,DDX5,18.2924,2.6459481996849454e-73
0,HEXB,18.246769,6.068015587767714e-73
0,LRPAP1,18.223745,9.231170197489204e-73
0,SOCS3,18.21013,1.180240062328612e-72
0,ACE,18.194614,1.5643539492841337e-72
0,SELPLG,17.97391,8.304267508357654e-71
0,PI4K2A,17.96736,9.331242926732727e-71
0,EMP3,17.820316,1.2766123412241112e-69
0,ST5,17.807444,1.602164370504959e-69
0,SLC11A1,17.756937,3.9162727469185616e-69
0,SLC6A6,17.752441,4.2367232419158773e-69
0,DNASE2,17.662903,2.064040241478298e-68
0,CCL2,17.658403,2.232124668508112e-68
0,KLF10,17.656298,2.3136976067449065e-68
0,IRAK2,17.615808,4.716059385959945e-68
0,ITGA5,17.409372,1.715306036000783e-66
0,ATP6V1F,17.387777,2.493867398795758e-66
0,RHOQ,17.339544,5.754756018036861e-66
0,LPXN,17.335922,6.112530800316451e-66
0,RAB5C,17.251358,2.605715378230839e-65
0,NAGK,17.195414,6.797656157874918e-65
0,CHD2,17.102951,3.3064418455997185e-64
0,GNPTG,17.097197,3.644803117420659e-64
0,REEP3,17.008745,1.6407795783090404e-63
0,NEU1,16.916433,7.835921215866674e-63
0,ADAM17,16.900808,1.0175766176552879e-62
0,MYOF,16.880161,1.4384763913546633e-62
0,CCR1,16.832367,3.1921657410242272e-62
0,TMEM176B,16.81345,4.36031071513889e-62
0,CD63,16.782986,7.2419921933028755e-62
0,TPP1,16.770737,8.878819509897428e-62
0,COLEC12,16.644169,7.28700996900041e-61
0,NCEH1,16.60966,1.2945248497719827e-60
0,CORO1B,16.517826,5.824211768660045e-60
0,SPI1,16.40767,3.5365234750688535e-59
0,SUSD6,16.369408,6.612848193542933e-59
0,N4BP2L2,16.326265,1.328367560823968e-58
0,EGR1,16.309408,1.7487155263398e-58
0,ADAM10,16.24852,4.6918314058764154e-58
0,MAP2K3,16.207384,9.148540515699258e-58
0,NFIL3,16.207012,9.193680819586245e-58
0,PI4KB,16.183107,1.352929244123007e-57
0,EVI2A,16.1248,3.4396730139390844e-57
0,SETDB2,16.07588,7.533482940786831e-57
0,FUCA1,16.049835,1.1364344854437097e-56
0,GDF15,16.02119,1.7913272212109513e-56
0,DDIT3,15.964469,4.421724939478773e-56
0,PIM1,15.91586,9.583586744457622e-56
0,USP25,15.821306,4.262538379530417e-55
0,METRNL,15.775457,8.745976446457171e-55
0,JAKMIP2,15.744313,1.4270775810592518e-54
0,TMEM127,15.73249,1.7166066855190202e-54
0,RAB7B,15.583789,1.750524512324862e-53
0,NFKB1,15.574359,2.0266446288431933e-53
0,BCL3,15.553461,2.80649282937114e-53
0,EMILIN2,15.527307,4.194954096150197e-53
0,TGIF1,15.513227,5.21342715330956e-53
0,CLEC7A,15.4987,6.523279304835513e-53
0,FNDC3A,15.480952,8.5621825880335e-53
0,TMBIM1,15.415323,2.3507063217065147e-52
0,NSMAF,15.208411,5.447160528082988e-51
0,PTAFR,15.171991,9.439300226528571e-51
0,CTNND1,15.140369,1.5143402723658149e-50
0,BHLHE41,15.123096,1.959531539088477e-50
0,NR4A1,15.0702095,4.32393698372094e-50
0,SLC7A7,15.068972,4.401553284371626e-50
0,FNIP2,15.044008,6.396159559489991e-50
0,TRIB1,15.040589,6.722556945547134e-50
0,ENG,15.017941,9.427251316952628e-50
0,TPRA1,14.9584875,2.28379544515394e-49
0,SLC26A11,14.87128,8.319153072336262e-49
0,GRK3,14.870779,8.374056557984831e-49
0,STX7,14.869753,8.495618778379915e-49
0,N4BP1,14.714734,8.328774507081426e-48
0,IFNGR1,14.591821,5.001449928140414e-47
0,CLIP4,14.5368,1.110002157589471e-46
0,OSBPL11,14.446218,4.1041348865904784e-46
0,PTGER2,14.42993,5.184658918256416e-46
0,ITPR1,14.424222,5.62223980016461e-46
0,ZNF697,14.352476,1.5714755290450527e-45
0,PILRA,14.274237,4.781001917656166e-45
0,SERINC1,14.074763,7.980471273663701e-44
0,PLIN2,14.0205345,1.7007699668177214e-43
0,LRRC25,13.971985,3.350796724744409e-43
0,SLC22A18,13.846039,1.9106463123381345e-42
0,IFNGR2,13.789869,4.1589114819136576e-42
0,CSF2RA,13.7281275,9.692599587784724e-42
0,GSDME,13.726588,9.892978017529017e-42
0,RAP2B,13.640782,3.171175895540456e-41
0,PTPN12,13.625007,3.9215400284228484e-41
0,OSTM1,13.527587,1.4665958710899917e-40
0,APOL4,13.485046,2.591756723350637e-40
0,RNF19B,13.399455,8.173892833134261e-40
0,ATP6V0D1,13.329954,2.047976951672012e-39
0,CYTH4,13.251916,5.7276226541192997e-39
0,SH3BGRL3,13.211332,9.737450404152998e-39
0,ATP6V0B,13.20886,1.0055271732041173e-38
0,LYN,13.206778,1.0322579464830688e-38
0,PEPD,13.157381,1.9686777389516176e-38
0,SESN2,13.097507,4.297353937569807e-38
0,STAC,13.056551,7.328651253544348e-38
0,AP1AR,13.050552,7.912623721475384e-38
0,RASSF3,13.029579,1.0353168593428318e-37
0,NCR3LG1,13.013538,1.2747221467148392e-37
0,NDUFV2,12.983912,1.8700281249513704e-37
0,RCAN1,12.970236,2.232459868051883e-37
0,GNS,12.905423,5.13985449812447e-37
0,NPC1,12.827992,1.385202119593136e-36
0,STARD13,12.8268795,1.4042923557469896e-36
0,HCK,12.750269,3.7155057208282655e-36
0,BMF,12.742695,4.0917478413453576e-36
0,EIF1B,12.581895,3.110186212232254e-35
0,SLC47A1,12.579889,3.1860167908804783e-35
0,TXNRD1,12.52905,6.009122349478438e-35
0,IL3RA,12.515989,7.066001089812397e-35
0,GRB2,12.448918,1.6314312751552778e-34
0,NABP1,12.428958,2.0865387420797147e-34
0,GABARAP,12.290685,1.1399400477044136e-33
0,DPP7,12.204203,3.249938462892291e-33
0,TANC2,12.194292,3.666051735318081e-33
0,FMNL2,12.146837,6.513194508896935e-33
0,ZFAND3,12.000604,3.783920071715603e-32
0,MAF1,11.997081,3.943755678865025e-32
0,TSC22D2,11.92039,9.842388082416658e-32
0,RTN4,11.895315,1.3224508482185949e-31
0,TMEM176A,11.866807,1.8534509286399823e-31
0,CHI3L1,11.806085,3.786901059101093e-31
0,ITGB2,11.7379465,8.392208441808417e-31
0,IFI16,11.699036,1.3230873400340093e-30
0,PLEKHO2,11.679969,1.6523180698538788e-30
0,TRIM33,11.656642,2.161226351645745e-30
0,UBTD2,11.591316,4.584372082624881e-30
0,SNX30,11.552255,7.180121862874149e-30
0,SH3BGRL,11.495578,1.3697105376145425e-29
0,NARS,11.494787,1.3815553832954804e-29
0,TFRC,11.490371,1.4532549524455686e-29
0,RAB21,11.46869,1.8592747189852094e-29
0,RAPGEF1,11.425686,3.030025253517062e-29
0,PNPLA6,11.366339,5.929232074300506e-29
0,TNFSF12,11.35515,6.720851909599895e-29
0,KLF4,11.298568,1.2651753450857234e-28
0,CERT1,11.283925,1.4874987825307305e-28
0,LPP,11.237825,2.495523781752975e-28
0,CEP170,11.21973,3.0467531117613625e-28
0,ACSL1,11.204171,3.621159797299817e-28
0,IER5,11.20031,3.780566291015156e-28
0,EPB41L3,11.198054,3.8720478337463336e-28
0,PSEN1,11.138844,7.471214966022552e-28
0,PAX8,11.134538,7.8331803482036535e-28
0,OPTN,11.0935335,1.2331097226037346e-27
0,SPG21,11.077651,1.4688649496159154e-27
0,NDRG1,11.057755,1.828367420931507e-27
0,FXYD6,11.04445,2.1140983598304472e-27
0,LRP1,11.013051,2.9867828775507673e-27
0,CST3,10.977925,4.382304543910221e-27
0,FGR,10.96722,4.92343675351075e-27
0,SPRY1,10.943399,6.360907910991509e-27
0,STX4,10.908022,9.309484620704503e-27
0,STX11,10.866822,1.4533926251015902e-26
0,PRDX1,10.859333,1.576879120592689e-26
0,VAC14,10.797451,3.0649602772371113e-26
0,JUND,10.7873,3.4180506074350894e-26
0,ANOS1,10.784501,3.5220198436365034e-26
0,ATP6V0C,10.754796,4.846754979937184e-26
0,FCGR2B,10.719239,7.099340514094173e-26
0,OSGIN1,10.68297,1.0426303283449287e-25
0,EIF1,10.675893,1.1241595060252758e-25
0,LAMP2,10.65609,1.3825843050955987e-25
0,UBL3,10.647369,1.517666276348092e-25
0,SOWAHC,10.645872,1.5408196644667285e-25
0,ARPIN,10.5472975,4.334058892016491e-25
0,ATP6V1C1,10.5456,4.407005839374294e-25
0,DUSP3,10.485109,8.269719982909875e-25
0,TUT7,10.462063,1.0493005036850473e-24
0,MSC,10.420821,1.6108772102632679e-24
0,BIRC3,10.349723,3.3588792784678266e-24
0,CLN8,10.347794,3.424204230333849e-24
0,NPTN,10.338799,3.757935006732517e-24
0,TGFBR2,10.334141,3.936356848403078e-24
0,GDI1,10.333402,3.963310679449284e-24
0,ATF3,10.293585,5.940800291085238e-24
0,SLC7A11,10.263407,8.092840600405583e-24
0,MFSD2A,10.263349,8.094211566462792e-24
0,PHF1,10.248558,9.412909165746937e-24
0,FAM50A,10.197108,1.5854677540130518e-23
0,PELI3,10.154341,2.435957398800344e-23
0,AKIRIN2,10.067674,5.821096285257178e-23
0,P2RX7,10.039146,7.714534925341352e-23
0,FCHSD2,10.004749,1.0881131311046889e-22
0,M6PR,9.985276,1.3178636979921695e-22
0,FKBP15,9.894234,3.233407775010043e-22
0,ATP1B3,9.873755,3.95720061054502e-22
0,ABCG1,9.871267,4.0549513593358432e-22
0,NFKBID,9.862949,4.401863832985296e-22
0,LTA4H,9.812856,7.192000831345796e-22
0,SLC8A1,9.812278,7.2303744062389185e-22
0,DEGS1,9.808456,7.503454324285708e-22
0,DUSP5,9.79361,8.65680735201909e-22
0,SPHK1,9.746168,1.3668355034281129e-21
0,SDCCAG8,9.729917,1.5999791879448869e-21
0,ABCA1,9.688455,2.3870175280737023e-21
0,SLC43A3,9.626158,4.329769181470725e-21
0,HK2,9.617863,4.689832856824364e-21
0,LYZ,9.56922,7.452402336975138e-21
0,GAB2,9.561054,8.046026400062336e-21
0,USP12,9.547599,9.144925136089239e-21
0,RASSF4,9.494628,1.507028384692202e-20
0,REEP5,9.4713545,1.8723700934799895e-20
0,EMC3,9.468849,1.9149423720040547e-20
0,AMDHD2,9.389614,4.033267635385379e-20
0,ITM2B,9.382848,4.297568226775401e-20
0,TLNRD1,9.376833,4.5431096779915024e-20
0,TMEM33,9.374927,4.6208177169546385e-20
0,SRXN1,9.368371,4.9097029978495e-20
0,IQSEC1,9.362977,5.1593847974181135e-20
0,DENND2D,9.341541,6.304872335412409e-20
0,PLA2G4C,9.340778,6.348091683307663e-20
0,EIF5,9.33882,6.461807884334085e-20
0,TBC1D15,9.32297,7.487722158733701e-20
0,IL10RA,9.272549,1.1920186974556344e-19
0,SPAG9,9.233443,1.7070008302544648e-19
0,CHMP2B,9.219165,1.9474961295091779e-19
0,RUFY1,9.214227,2.037031557758639e-19
0,TNFRSF10B,9.157672,3.41337207711432e-19
0,SARAF,9.154487,3.511804151725932e-19
0,NR1D2,9.105647,5.467061206890086e-19
0,SLC2A3,9.075842,7.161109708069572e-19
0,SEC22B,9.050377,9.00681066275557e-19
0,FOSL2,9.024376,1.1396692543046202e-18
0,PLEKHM2,8.978339,1.7208265320117541e-18
0,DPH3,8.962549,1.978517722066306e-18
0,ANXA2,8.936807,2.4869614349210024e-18
0,AGAP3,8.906957,3.2397135545392054e-18
0,RAB4B,8.89701,3.538680488334808e-18
0,ST14,8.88048,4.089409935875183e-18
0,TRAF1,8.879179,4.131909368764259e-18
0,SLC41A2,8.861821,4.8076221550364235e-18
0,LEPROTL1,8.858131,4.964379107784643e-18
0,TBC1D7,8.845425,5.5499978551641655e-18
0,TGM2,8.83576,6.027057102344798e-18
0,WARS,8.819166,6.962548638069107e-18
0,CSF3R,8.797661,8.398144225534863e-18
0,SOAT1,8.710708,1.7891736201885282e-17
0,RAB10,8.686877,2.201397357182779e-17
0,LFNG,8.645818,3.133143932822122e-17
0,MDM4,8.642252,3.2272523632011856e-17
0,F3,8.619009,3.94171562635978e-17
0,PITPNA,8.601952,4.562309360687255e-17
0,ORM1,8.576511,5.66731469207796e-17
0,ECH1,8.536705,7.954762558125358e-17
0,USP32,8.536161,7.989695603696489e-17
0,DSC2,8.504442,1.0423645363400142e-16
0,LACTB,8.481433,1.2642641321404696e-16
0,RAB3IL1,8.430498,1.9428275811910314e-16
0,DSE,8.428221,1.9791420490831213e-16
0,BEST1,8.42755,1.9892787799290613e-16
0,ANKRD12,8.416444,2.178954408811331e-16
0,CR1,8.400773,2.4787894303750787e-16
0,TDP2,8.371564,3.1531185285816356e-16
0,NBN,8.364005,3.35987281684236e-16
0,STK40,8.346927,3.868668420061529e-16
0,TULP4,8.341495,4.04566280421169e-16
0,CD164,8.336198,4.228366505585471e-16
0,RHOU,8.329354,4.4718810653922325e-16
0,GRAMD4,8.328155,4.516043745892311e-16
0,DOT1L,8.316112,4.99307463672723e-16
0,MITF,8.314357,5.064387887486456e-16
0,ADO,8.313969,5.079460078244346e-16
0,GSAP,8.292639,6.043878288601779e-16
0,NOTCH2,8.28969,6.191837611615785e-16
0,SERPINA1,8.2703085,7.257709486990237e-16
0,SERPINB8,8.252277,8.423631071833145e-16
0,QKI,8.235728,9.641913246669166e-16
0,CORO1C,8.178222,1.5447123382420195e-15
0,DPEP2,8.127159,2.3405869893186985e-15
0,NIBAN2,8.110747,2.6707685061373233e-15
0,HAGHL,8.107474,2.740451901656007e-15
0,USP3,8.089456,3.1629801855955237e-15
0,FXYD5,8.085089,3.2755212890641496e-15
0,NR4A3,8.07747,3.4826310233918e-15
0,TIMP1,8.070477,3.684799317164938e-15
0,DBNDD2,8.047303,4.424123451018684e-15
0,GAS2L3,8.026297,5.232889867871747e-15
0,AGPAT4,8.013071,5.81765397748307e-15
0,MB21D2,8.007234,6.093399383049478e-15
0,STK17B,7.9786077,7.673430066142093e-15
0,EAF1,7.900958,1.4175001349670813e-14
0,IL13RA1,7.87387,1.7525362507090125e-14
0,MCFD2,7.8523154,2.0747044849687757e-14
0,GAA,7.7773495,3.711843986352484e-14
0,COLGALT1,7.746541,4.70138483898147e-14
0,SAT2,7.7350287,5.139890211367402e-14
0,TMEM236,7.7338457,5.186490569721542e-14
0,SERTAD2,7.7249475,5.554296082408421e-14
0,SIPA1L2,7.6753807,8.101646661235081e-14
0,ARRDC3,7.673165,8.233933360175281e-14
0,IFITM10,7.6528525,9.619256322210094e-14
0,UBE2R2,7.638328,1.0745475376568627e-13
0,PELI1,7.6034365,1.4012572417158476e-13
0,LTBR,7.584832,1.611651877456386e-13
0,RFX5,7.5704827,1.7957289520247275e-13
0,NOP10,7.56957,1.8079102316686403e-13
0,KCNMA1,7.5002604,3.0472742821186687e-13
0,KCTD12,7.4985833,3.0856800657277667e-13
0,TNFAIP6,7.494657,3.176100264196978e-13
0,RNF157,7.4764585,3.6337361393058616e-13
0,RNF144B,7.464495,3.9701655152652525e-13
0,EFR3A,7.4581666,4.1578863609113285e-13
0,C15orf48,7.411301,5.882230902617901e-13
0,GNG10,7.398634,6.459576871302525e-13
0,EPHX1,7.3211613,1.1419261306862665e-12
0,VNN1,7.293259,1.3956438287412298e-12
0,TFEC,7.2844915,1.4871908433249186e-12
0,TGFBR1,7.20341,2.666000619201376e-12
0,ARHGAP18,7.1714153,3.351994096670499e-12
0,C18orf32,7.146599,4.002057757777759e-12
0,CEP350,7.130228,4.494664532564346e-12
0,SLC31A2,7.1066914,5.31030273415326e-12
0,TBC1D2,7.070868,6.850058304817546e-12
0,PARP12,7.0312443,9.060173307034281e-12
0,SERTAD1,7.024967,9.463030118507187e-12
0,LPAR1,6.9528737,1.5638269966053322e-11
0,SECISBP2L,6.9128585,2.063298776793845e-11
0,C9orf72,6.8696656,2.774702893410288e-11
0,CDK5RAP3,6.869625,2.774831952709589e-11
0,TMEM45B,6.8679767,2.8043873047237284e-11
0,AHRR,6.8522525,3.126223473554571e-11
0,PER1,6.8298874,3.63978229714483e-11
0,CMTM3,6.811401,4.127905082235048e-11
0,DBI,6.8074784,4.23998658295778e-11
0,ZMIZ1,6.798095,4.522236139874193e-11
0,SORT1,6.7939906,4.6517586268113645e-11
0,BBC3,6.7700543,5.469526384167647e-11
0,PYGB,6.766307,5.6090372812354885e-11
0,AGRP,6.7491984,6.285185378080522e-11
0,MBOAT7,6.746234,6.408877388689243e-11
0,INF2,6.7282376,7.219713162733535e-11
0,CEMIP2,6.7130923,7.982667412625523e-11
0,AVPI1,6.704249,8.463626900752969e-11
0,LMNA,6.69667,8.893563342193196e-11
0,RFFL,6.6915164,9.204012356913906e-11
0,FAM234B,6.6776385,1.0081535970547539e-10
0,CNDP2,6.665655,1.0901826948473556e-10
0,IL2RA,6.6649837,1.0949252379635855e-10
0,SMCHD1,6.6512365,1.1962132209670803e-10
0,MPHOSPH6,6.614722,1.5182370209680573e-10
0,FCAR,6.614333,1.5218857327612182e-10
0,PIK3CD,6.60034,1.667793362461001e-10
0,DENND5A,6.588772,1.7993761503810304e-10
0,STARD10,6.5747976,1.9723015406054983e-10
0,MGST3,6.4330316,4.937324215101525e-10
0,RILP,6.4286036,5.077725029340247e-10
0,GM2A,6.427409,5.116646454673625e-10
0,CREM,6.38884,6.548960835622244e-10
0,NR3C1,6.363946,7.664265059206601e-10
0,IRF1,6.3612533,7.796498893342967e-10
0,UBXN1,6.3594217,7.886444210265206e-10
